75001,75007,1.24258002704
75002,75017,1.08080253479
75003,75014,1.11996530912
75004,75015,1.1157262447
75005,75008,1.20383432662
75006,75003,1.20158471186
75007,75002,1.30715234862
75008,75006,1.19456522522
75009,75013,1.11934995979
75010,75001,1.13490351421
75011,75012,1.15845482779
75012,75009,1.12249454983
75013,75004,1.12876280371
75014,75018,1.11355287634
75015,75011,1.07749910997
75016,75010,1.09865270219
75017,75019,1.06685899608
75018,75020,1.13714425536
75019,75016,1.07268791408
75020,75005,1.13296711002
