75001,75012,1.07610815885
75002,75001,1.06449306752
75003,75016,1.136277121
75004,75014,1.2022175827
75005,75017,1.15261016043
75006,75019,1.13469566171
75007,75009,1.27362598695
75008,75005,1.18111630983
75009,75020,1.12034697347
75010,75011,1.05947617225
75011,75002,1.107207146
75012,75013,1.19433525971
75013,75008,1.15196028073
75014,75007,1.11412901487
75015,75010,1.10972297469
75016,75004,1.1239398799
75017,75015,1.11525184843
75018,75003,1.16323829245
75019,75006,1.15914011307
75020,75018,1.13714425536
