10001,10017,1.33118712274
10002,10111,1.17931707317
10003,10260,1.06627737226
10004,10272,1.08633093525
10005,10124,1.12328132242
10006,10018,1.17939251552
10007,10108,1.02602739726
10008,10010,1.07285429142
10009,10154,1.24496937883
10010,10037,1.08330603778
10011,10280,1.0887745975
10012,10107,1.04733727811
10013,10032,1.02746793084
10014,10249,1.10229574612
10015,10029,1.11293420842
10016,10168,1.18039215686
10017,10020,1.19647887324
10018,10292,1.09068346697
10019,10099,1.13624678663
10020,10024,1.10113519092
10021,10274,1.04864305428
10022,10039,1.10456320156
10023,10273,1.0480671414
10024,10043,1.06977478426
10025,10013,1.0234967425
10026,10158,1.16484234602
10027,10179,1.13154707841
10028,10030,1.24918318449
10029,10036,1.22879464286
10030,10003,1.07853351681
10031,10098,1.08970895247
10032,10276,1.04330739605
10033,10163,1.12432709562
10034,10125,1.03637170104
10035,10116,1.25593175153
10036,10082,1.12924089413
10037,10128,1.18845315904
10038,10261,1.36731634183
10039,10105,1.03625601184
10040,10277,1.03306957708
10041,10172,1.06168080185
10043,10023,1.0766940574
10044,10212,1.86738913446
10045,10033,1.07427178833
10047,10026,1.12262046401
10048,10038,1.36424551059
10055,10002,1.17781656002
10060,10177,1.40643712575
10069,10150,1.17721518987
10072,10185,1.12756997771
10079,10160,1.16718314224
10080,10047,1.24469203279
10081,10270,1.12519083969
10082,10259,1.21847331898
10087,10151,1.2183908046
10090,10166,1.02821371892
10094,10265,1.22177310698
10095,10094,1.10939544622
10098,10176,1.1420885302
10099,10112,1.13142857143
10101,10257,1.06722556153
10102,10211,1.08898305085
10103,10102,0.998911860718
10104,10129,1.27488855869
10105,10090,1.05008502087
10106,10162,1.35196374622
10107,10028,1.33475328364
10108,10106,1.30509868421
10109,10103,1.36631944444
10110,10164,1.34050880626
10111,10169,1.30360531309
10112,10006,1.16094388141
10113,10048,1.1396435875
10114,10001,1.31147540984
10115,10161,1.0420769166
10116,10034,1.0334674715
10117,10155,1.37254130606
10118,10104,1.15596963423
10119,10096,1.1221126395
10120,10167,1.45650557621
10121,10156,1.04683195592
10122,10197,1.11733060074
10123,10109,1.21895424837
10124,10011,1.37583366026
10125,10069,1.08298999411
10126,10133,1.24562334218
10128,10014,1.15438596491
10129,10110,1.48214285714
10130,10021,1.00926640927
10131,10025,1.32989403235
10132,10175,1.13109243697
10133,10041,1.05909255025
10138,10152,1.35482030804
10149,10031,1.0899545622
10150,10268,1.06314839874
10151,10044,4.08162066941
10152,10035,1.24226428831
10153,10203,1.01762701822
10154,10055,1.39583333333
10155,10046,1.13475741393
10156,10022,1.44272844273
10157,10081,1.06553245117
10158,10130,1.04936149312
10159,10072,1.13991897787
10160,10213,1.20356083086
10161,10132,1.05005299729
10162,10271,1.09749794432
10163,10178,1.29323308271
10164,10040,1.09844115355
10165,10027,1.11647159578
10166,10153,1.23524150268
10167,10242,1.04485852312
10168,10019,1.30284463895
10169,10016,1.23469387755
10170,10015,1.14234739391
10171,10173,1.43083003953
10172,10131,1.17431192661
10173,10117,1.38929618768
10174,10282,1.21537894155
10175,10278,1.05613305613
10176,10009,1.30333119795
10177,10279,1.02424794895
10178,10184,1.12447753396
10179,10007,1.02660465116
10184,10285,1.19229951074
10185,10171,1.41967213115
10196,10256,1.21847331898
10197,10045,1.27019017041
10199,10286,1.07166736314
10211,10120,1.0804494382
10212,10119,1.07687393526
10213,10122,1.07338730739
10242,10196,1.21751615219
10249,10138,1.06553245117
10256,10115,1.0420769166
10258,10126,1.0282728949
10259,10101,1.06722556153
10260,10199,1.06735650137
10261,10157,1.06553245117
10265,10165,1.07620041754
10268,10060,1.09555253447
10269,10005,1.35355285962
10270,10269,1.12519083969
10271,10095,1.057004245
10272,10113,1.17501375894
10273,10174,1.04253393665
10274,10118,1.03591058996
10275,10114,1.0818815331
10276,10281,1.2181056701
10277,10159,1.0499745028
10278,10087,1.11565967941
10279,10170,1.03537961369
10280,10004,3.24794359577
10281,10258,1.73414634146
10282,10080,1.00358422939
10285,10121,1.09045226131
10286,10012,1.03346855984
10292,10123,1.06681605215
