10001,10276,1.22340217142
10002,10121,1.21841389558
10003,10029,1.00277479918
10004,10040,1.03461508882
10005,10133,1.09741751613
10006,10045,1.30030574179
10007,10178,1.03557658812
10008,10031,1.02875696105
10009,10090,1.22508671615
10010,10126,1.09286602917
10011,10008,1.08194303879
10012,10081,1.03335303837
10013,10106,1.03738257672
10014,10002,1.18270843436
10015,10022,1.14350370218
10016,10277,1.02615388032
10017,10176,1
10018,10114,1.14627586067
10019,10095,1.33924303373
10020,10124,1.41983553577
10021,10018,1.29080061476
10022,10285,1.12396353748
10023,10079,1.10165392173
10024,10161,1.04315837888
10025,10046,1.09359963702
10026,10024,1.2021886098
10027,10015,1.09555134198
10028,10096,1.13603592571
10029,10151,1.14001799451
10030,10072,1.1187604317
10031,10168,1.10991562019
10032,10036,1.03079332441
10033,10211,1.05862985098
10034,10099,1.09111131351
10035,10162,1.26286181866
10036,10165,1.09915882811
10037,10117,1.07559720587
10038,10167,1.06300046475
10039,10098,1.09617043485
10040,10152,1.08736055078
10041,10274,1.42984177286
10043,10130,1.03201169616
10044,10009,2.54565773968
10045,10173,1.04016665999
10046,10087,1.10988721047
10047,10122,1.11770364067
10048,10213,1.12221540048
10055,10278,1.06863108297
10060,10055,1.32961080362
10069,10014,1.03638357901
10072,10027,1.09582298873
10079,10035,1.21001193849
10080,10185,1.11664761466
10081,10034,1.03807713527
10082,10020,1.12469444468
10087,10120,1
10090,10039,1.02138206496
10094,10025,1.09390407007
10095,10113,1.11750556681
10096,10269,1.21838440904
10098,10164,1.14668006957
10101,10282,1.13662256645
10102,10109,1.44616033792
10103,10082,1.12572344625
10104,10268,1.07125014477
10105,10203,1.04992932671
10106,10199,1.19657623997
10107,10249,1.03479311438
10108,10006,1.15993962294
10109,10156,1.28343427197
10110,10105,1.32979444163
10111,10005,1.108298836
10112,10270,1.09753722411
10113,10026,1.04249783853
10114,10041,1.10857422386
10115,10048,1.09721847712
10116,10110,1.41235816631
10117,10119,1.49080727102
10118,10257,1.03296189581
10119,10013,1.08593081407
10120,10032,1.04673328435
10121,10125,1.04190904356
10122,10159,1.21325004249
10123,10177,1.38098778779
10124,10154,1.35210057429
10125,10101,1.06427760548
10126,10044,5.12662152997
10128,10281,1.08401798548
10129,10033,1.0743153181
10130,10011,1.25713068442
10131,10280,1.12510762941
10132,10004,1.0511925327
10133,10003,1.0816285342
10138,10017,1.41499020977
10149,10286,1.21838440904
10150,10132,1.28848091477
10151,10080,1.08549427251
10152,10172,1
10153,10118,1.05778206312
10154,10184,1.14544486256
10155,10150,1.26686437633
10156,10104,1.3660926148
10157,10129,1.35980850823
10158,10155,1.02767852171
10159,10160,1.40932433909
10160,10273,1.0753565987
10161,10179,1.03129605404
10162,10010,1.14018715873
10163,10103,1.40541502935
10164,10292,1.03229402826
10165,10112,1.28405450837
10166,10115,1.14670584558
10167,10108,1.44639976179
10168,10275,1.01408218391
10169,10259,1.02668001833
10170,10163,1
10171,10279,1.02605312088
10172,10038,1.06936086232
10173,10158,1.31267753758
10174,10023,1.27462232637
10175,10196,1.12444407051
10176,10271,1.03692469141
10177,10166,1.94567235477
10178,10261,1.00695811827
10179,10153,1.14283253892
10184,10030,1.11915201743
10185,10019,1.30617745003
10196,10016,1.14195620065
10197,10258,1.21838440904
10199,10212,1.07164461155
10203,10047,1.21742731209
10211,10149,1.10924720518
10212,10028,1.04322084747
10213,10170,1.11407115429
10242,10169,1.0306932135
10249,10021,1.04642165357
10256,10131,1.03045383102
10257,10138,1.06538415666
10258,10102,1.06715631934
10260,10174,1.04010018916
10261,10111,1.02377768976
10265,10094,1.22059583116
10268,10260,1
10269,10272,1.30012917796
10270,10175,1.08646222173
10271,10107,1.02816887955
10272,10242,1.34310865492
10273,10265,1.31234153482
10274,10043,1.27799965303
10275,10012,1.03335303837
10276,10171,1.05875879053
10277,10060,1.06538415666
10278,10007,1.2514230762
10279,10116,1.07306437651
10280,10123,1.11565829415
10281,10157,1.16561923999
10282,10128,1.12834040859
10285,10037,1.05720298036
10286,10069,1.07189508959
10292,10001,1.10121473756
